game_id,home_name,away_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,home_ERA,home_ER,home_R,home_SO,home_BB,home_SO/BB,home_WHIP,away_ERA,away_ER,away_R,away_SO,away_BB,away_SO/BB,away_WHIP,home_OBP,home_SLG,home_HR,home_R/G,home_BB_batting,home_SO_batting,home_IBB,away_OBP,away_SLG,away_HR,away_R/G,away_BB_batting,away_SO_batting,away_IBB,temp,condition,wind,home_lineup_score,away_lineup_score,home_n_starters,away_n_starters,home_last7_win_pct,home_streak,away_last7_win_pct,away_streak,Partly Cloudy,Clear,Sunny,Cloudy,Roof Closed,Overcast,Dome,Drizzle,Unknown,Rain,away_strea
778877,Minnesota Twins,Philadelphia Phillies,Pablo López,Seth Johnson,4,1,2.74,23.0,28.0,73.0,20.0,3.65,1.11,4.26,6.0,8.0,17.0,4.0,4.25,1.184,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,73.0,5,10.0,0.64405,0.7788333333333334,20,18,0.42857142857142855,-1.0,0.42857142857142855,2.0,False,False,False,False,False,True,False,False,False,False,2.0
778702,Atlanta Braves,Tampa Bay Rays,Chris Sale,Joe Boyle,4,3,2.58,36.0,38.0,165.0,32.0,5.16,1.066,4.67,27.0,33.0,58.0,28.0,2.07,1.365,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,74.0,5,16.0,0.6752777777777778,0.78525,18,16,0.2857142857142857,-1.0,0.5714285714285714,-1.0,False,False,False,False,False,True,False,False,False,False,-1.0
779049,New York Yankees,Detroit Tigers,Will Warren,Kenta Maeda,2,10,4.44,80.0,90.0,171.0,65.0,2.63,1.374,7.88,7.0,8.0,8.0,6.0,1.33,1.875,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,70.0,3,11.0,0.9341666666666668,0.8448888888888889,18,18,0.42857142857142855,-2.0,0.5714285714285714,1.0,False,False,False,True,False,False,False,False,False,False,1.0
778956,Toronto Blue Jays,Houston Astros,Kevin Gausman,Colton Gordon,3,8,3.59,77.0,79.0,189.0,50.0,3.78,1.062,5.34,51.0,54.0,72.0,19.0,3.79,1.419,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,69.0,5,6.0,0.8735,0.683125,18,16,0.5714285714285714,1.0,0.5714285714285714,-1.0,False,False,False,False,False,True,False,False,False,False,-1.0
779067,Miami Marlins,Washington Nationals,Sandy Alcantara,Mitchell Parker,9,9,5.36,104.0,107.0,142.0,57.0,2.49,1.271,5.68,104.0,116.0,103.0,58.0,1.78,1.433,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,84.0,3,19.0,0.7645625,0.699,16,15,0.14285714285714285,1.0,0.5714285714285714,-2.0,False,False,False,True,False,False,False,False,False,False,-2.0
778821,Cleveland Guardians,Chicago Cubs,Triston McKenzie,Shota Imanaga,7,4,11.12,7.0,7.0,4.0,7.0,0.57,2.471,3.73,60.0,62.0,117.0,26.0,4.5,0.988,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,78.0,2,8.0,0.7564117647058823,0.827388888888889,17,18,0.5714285714285714,1.0,0.2857142857142857,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
778931,Kansas City Royals,Cleveland Guardians,Kris Bubic,Ben Lively,5,2,2.55,33.0,38.0,116.0,39.0,2.97,1.178,3.22,16.0,16.0,29.0,15.0,1.93,1.187,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,77.0,0,7.0,0.8744444444444445,0.8867058823529411,18,17,0.7142857142857143,1.0,0.5714285714285714,1.0,True,False,False,False,False,False,False,False,False,False,1.0
778850,Los Angeles Dodgers,Arizona Diamondbacks,Yoshinobu Yamamoto,John Curtiss,2,6,2.49,48.0,53.0,201.0,59.0,3.41,0.99,3.93,16.0,18.0,24.0,5.0,4.8,0.927,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,79.0,2,9.0,0.8042222222222222,0.5752777777777778,18,18,0.7142857142857143,-2.0,0.42857142857142855,2.0,False,False,True,False,False,False,False,False,False,False,2.0
779137,Athletics,Chicago White Sox,Luis Severino,Martín Pérez,10,3,4.54,82.0,93.0,124.0,50.0,2.48,1.303,3.54,22.0,23.0,44.0,22.0,2.0,1.107,,,,,,,,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,80.0,2,12.0,0.5863157894736842,0.8003529411764706,19,17,0.5714285714285714,-1.0,0.2857142857142857,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
779153,Los Angeles Angels,Colorado Rockies,Chase Silseth,Antonio Senzatela,3,12,1.64,2.0,2.0,13.0,6.0,2.17,1.455,6.65,96.0,103.0,73.0,47.0,1.55,1.838,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,80.0,2,8.0,0.8437222222222222,0.7258,18,15,0.2857142857142857,2.0,0.5714285714285714,-3.0,False,False,True,False,False,False,False,False,False,False,-3.0
779009,San Diego Padres,Cincinnati Reds,Michael King,Hunter Greene,9,3,3.44,28.0,31.0,76.0,26.0,2.92,1.2,2.76,33.0,35.0,132.0,26.0,5.08,0.938,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,78.0,2,8.0,0.5933333333333333,0.9533333333333334,18,18,0.14285714285714285,-1.0,0.2857142857142857,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
778791,Colorado Rockies,San Francisco Giants,Germán Márquez,Logan Webb,8,2,6.7,94.0,106.0,83.0,48.0,1.73,1.71,3.22,74.0,82.0,224.0,46.0,4.87,1.237,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,78.0,2,8.0,0.5321764705882354,0.8940588235294118,17,17,0.5714285714285714,-3.0,0.7142857142857143,3.0,False,False,True,False,False,False,False,False,False,False,3.0
779093,Milwaukee Brewers,Seattle Mariners,Tobias Myers,Casey Lawrence,5,7,3.55,20.0,21.0,38.0,15.0,2.53,1.362,4.08,8.0,15.0,7.0,1.0,7.0,1.528,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,80.0,2,5.0,0.8154444444444445,0.8734444444444445,18,18,0.2857142857142857,-3.0,0.2857142857142857,1.0,False,False,True,False,False,False,False,False,False,False,1.0
779031,Pittsburgh Pirates,Baltimore Orioles,Mitch Keller,Matt Bowman,6,3,4.19,82.0,91.0,150.0,51.0,2.94,1.259,6.2,17.0,18.0,18.0,6.0,3.0,1.5,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,66.0,3,21.0,0.8270555555555555,0.7495555555555555,18,18,0.42857142857142855,-2.0,0.2857142857142857,1.0,False,False,False,True,False,False,False,False,False,False,1.0
778726,Washington Nationals,Miami Marlins,Shinnosuke Ogasawara,Cal Quantrill,10,5,6.98,30.0,30.0,30.0,17.0,1.76,1.552,6.04,79.0,81.0,85.0,35.0,2.43,1.453,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,73.0,0,11.0,0.7588666666666666,0.6066666666666667,15,15,0.5714285714285714,-2.0,0.14285714285714285,1.0,True,False,False,False,False,False,False,False,False,False,1.0
778892,New York Mets,St. Louis Cardinals,Griffin Canning,Sonny Gray,0,8,3.77,32.0,35.0,70.0,35.0,2.0,1.376,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,72.0,1,9.0,0.856,0.5676111111111112,18,18,0.2857142857142857,2.0,0.7142857142857143,3.0,False,True,False,False,False,False,False,False,False,False,3.0
778727,Houston Astros,New York Mets,Hunter Brown,Tylor Megill,4,7,2.43,50.0,55.0,206.0,57.0,3.61,1.025,3.95,30.0,37.0,89.0,33.0,2.7,1.361,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,72.0,2,10.0,0.6978888888888889,0.4831764705882353,18,17,0.5714285714285714,-2.0,0.42857142857142855,3.0,False,False,True,False,False,False,False,False,False,False,3.0
778767,Boston Red Sox,Philadelphia Phillies,Lucas Giolito,Mick Abel,18,8,3.41,55.0,62.0,121.0,56.0,2.16,1.29,6.23,27.0,28.0,39.0,16.0,2.44,1.513,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,74.0,2,10.0,0.8518888888888889,0.8764444444444445,18,18,0.5714285714285714,1.0,0.42857142857142855,3.0,False,False,True,False,False,False,False,False,False,False,3.0
778700,Atlanta Braves,Detroit Tigers,Grant Holmes,Jack Flaherty,3,1,3.99,51.0,52.0,123.0,54.0,2.28,1.339,4.64,83.0,85.0,188.0,59.0,3.19,1.28,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,70.0,2,14.0,0.7343333333333333,0.5204444444444445,18,18,0.14285714285714285,-2.0,0.42857142857142855,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
779070,St. Louis Cardinals,Miami Marlins,Erick Fedde,Ryan Weathers,12,5,5.49,86.0,90.0,83.0,67.0,1.24,1.518,3.99,17.0,20.0,37.0,12.0,3.08,1.278,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,72.0,2,12.0,0.6500588235294118,0.5201176470588236,17,17,0.5714285714285714,-1.0,0.2857142857142857,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
779048,New York Yankees,Baltimore Orioles,Clarke Schmidt,Albert Suárez,6,2,3.32,29.0,29.0,73.0,30.0,2.43,1.093,2.31,3.0,4.0,10.0,2.0,5.0,0.943,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,73.0,2,7.0,0.8413157894736841,0.802,19,17,0.5714285714285714,1.0,0.42857142857142855,2.0,False,False,True,False,False,False,False,False,False,False,2.0
779030,Pittsburgh Pirates,New York Yankees,Paul Skenes,Cam Schlittler,1,9,1.97,41.0,45.0,216.0,42.0,5.14,0.948,2.96,24.0,24.0,84.0,31.0,2.71,1.219,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,71.0,2,13.0,0.8246111111111111,0.7168,18,15,0.42857142857142855,-3.0,0.5714285714285714,1.0,False,False,True,False,False,False,False,False,False,False,1.0
778954,Toronto Blue Jays,Minnesota Twins,Chris Bassitt,Andrew Morris,2,3,3.96,75.0,80.0,166.0,52.0,3.19,1.327,,,,,,,,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,71.0,2,13.0,0.8518823529411764,0.5406666666666666,17,18,0.5714285714285714,2.0,0.42857142857142855,-2.0,False,False,True,False,False,False,False,False,False,False,-2.0
778824,Cincinnati Reds,Colorado Rockies,Brady Singer,Kyle Freeland,5,8,4.03,76.0,80.0,163.0,60.0,2.72,1.238,4.98,90.0,105.0,124.0,38.0,3.26,1.42,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,76.0,2,15.0,0.949722222222222,0.7896,18,15,0.2857142857142857,1.0,0.2857142857142857,-5.0,False,False,True,False,False,False,False,False,False,False,-5.0
778852,Los Angeles Dodgers,Cleveland Guardians,Roki Sasaki,Doug Nikhazy,4,10,4.46,18.0,18.0,28.0,22.0,1.27,1.431,13.5,6.0,6.0,5.0,6.0,0.83,2.75,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,77.0,0,15.0,0.7731,1.0624117647058824,20,17,0.7142857142857143,1.0,0.7142857142857143,1.0,True,False,False,False,False,False,False,False,False,False,1.0
778926,Texas Rangers,Los Angeles Angels,Tyler Mahle,José Suarez,6,13,2.18,21.0,21.0,66.0,29.0,2.28,1.131,1.86,4.0,5.0,16.0,10.0,1.6,1.293,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,73.0,2,8.0,0.7651111111111111,0.705,18,17,0.42857142857142855,-1.0,0.42857142857142855,3.0,False,False,True,False,False,False,False,False,False,False,3.0
778754,Chicago Cubs,Milwaukee Brewers,Justin Steele,Jacob Misiorowski,9,7,4.76,12.0,12.0,21.0,5.0,4.2,1.147,4.36,32.0,34.0,87.0,31.0,2.81,1.242,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,74.0,2,14.0,0.9813888888888888,0.9264444444444444,18,18,0.42857142857142855,1.0,0.42857142857142855,1.0,False,False,True,False,False,False,False,False,False,False,1.0
778794,Arizona Diamondbacks,Kansas City Royals,Merrill Kelly,Cole Ragans,2,3,3.52,72.0,79.0,167.0,48.0,3.48,1.114,4.67,32.0,33.0,98.0,20.0,4.9,1.184,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,76.0,2,13.0,0.9627058823529412,0.8271111111111111,17,18,0.2857142857142857,-1.0,0.5714285714285714,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
779007,San Diego Padres,Chicago White Sox,Dylan Cease,Jonathan Cannon,5,7,4.55,85.0,91.0,215.0,71.0,3.03,1.327,5.82,67.0,69.0,86.0,38.0,2.26,1.486,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,75.0,2,15.0,0.6655714285714286,0.7147777777777777,21,18,0.14285714285714285,-2.0,0.42857142857142855,1.0,False,False,True,False,False,False,False,False,False,False,1.0
778983,San Francisco Giants,Athletics,Justin Verlander,Jeffrey Springs,3,5,3.85,65.0,74.0,137.0,52.0,2.63,1.362,4.11,78.0,90.0,138.0,54.0,2.56,1.211,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,,,,,,,,75.0,3,14.0,1.047578947368421,0.7222222222222222,19,18,0.8571428571428571,4.0,0.42857142857142855,-2.0,False,False,False,True,False,False,False,False,False,False,-2.0
778728,Washington Nationals,Houston Astros,MacKenzie Gore,Brandon Walter,3,9,4.17,74.0,75.0,185.0,64.0,2.89,1.353,3.35,20.0,20.0,52.0,4.0,13.0,0.932,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,77.0,2,4.0,0.7987647058823529,0.677611111111111,17,18,0.42857142857142855,-4.0,0.5714285714285714,1.0,False,False,True,False,False,False,False,False,False,False,1.0
779068,St. Louis Cardinals,New York Mets,Miles Mikolas,Paul Blackburn,2,0,4.84,84.0,87.0,100.0,37.0,2.7,1.318,6.23,27.0,29.0,34.0,12.0,2.83,1.513,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,74.0,2,4.0,0.613375,0.4761666666666666,16,18,0.42857142857142855,-2.0,0.42857142857142855,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
779107,Detroit Tigers,Tampa Bay Rays,Casey Mize,Ryan Pepiot,1,5,3.87,64.0,68.0,139.0,36.0,3.86,1.268,3.86,72.0,77.0,167.0,61.0,2.74,1.163,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,73.0,2,2.0,0.7578333333333334,0.7728,18,15,0.5714285714285714,1.0,0.5714285714285714,1.0,False,False,True,False,False,False,False,False,False,False,1.0
779123,Baltimore Orioles,Atlanta Braves,Dean Kremer,Ian Anderson,13,5,4.19,80.0,83.0,142.0,45.0,3.16,1.212,11.57,12.0,13.0,8.0,7.0,1.14,2.571,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,74.0,2,4.0,0.7216315789473684,0.7817058823529411,19,17,0.42857142857142855,3.0,0.14285714285714285,-3.0,False,False,True,False,False,False,False,False,False,False,-3.0
779138,Athletics,Arizona Diamondbacks,Osvaldo Bido,Ryne Nelson,5,2,5.87,52.0,56.0,68.0,35.0,1.94,1.607,3.39,58.0,62.0,132.0,41.0,3.22,1.071,,,,,,,,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,67.0,0,12.0,0.7523333333333333,0.876,18,18,0.42857142857142855,-3.0,0.42857142857142855,1.0,True,False,False,False,False,False,False,False,False,False,1.0
778823,Cleveland Guardians,San Francisco Giants,Joey Cantillo,Tristan Beck,11,2,3.21,34.0,39.0,108.0,42.0,2.57,1.259,4.61,29.0,29.0,41.0,16.0,2.56,1.112,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,69.0,3,5.0,0.8520588235294118,0.8900555555555556,17,18,0.5714285714285714,-1.0,0.8571428571428571,5.0,False,False,False,True,False,False,False,False,False,False,5.0
778927,Texas Rangers,Cincinnati Reds,Shawn Armstrong,Nick Martinez,3,4,2.31,19.0,21.0,74.0,20.0,3.7,0.811,4.45,82.0,86.0,116.0,42.0,2.76,1.207,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,67.0,0,6.0,0.7955294117647059,0.8285,17,18,0.5714285714285714,1.0,0.42857142857142855,2.0,True,False,False,False,False,False,False,False,False,False,2.0
778846,Chicago White Sox,Los Angeles Angels,Justin Dunn,José Soriano,1,1,,,,,,,,4.26,80.0,89.0,152.0,78.0,1.95,1.396,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,67.0,0,6.0,0.637,0.7110555555555556,18,18,0.42857142857142855,-1.0,0.42857142857142855,-1.0,True,False,False,False,False,False,False,False,False,False,-1.0
778793,Colorado Rockies,San Diego Padres,Jake Woodford,Omar Cruz,2,13,6.44,26.0,28.0,23.0,13.0,1.77,1.596,4.91,2.0,2.0,5.0,3.0,1.67,1.909,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,65.0,0,6.0,0.7006111111111111,0.6656666666666666,18,18,0.14285714285714285,-6.0,0.2857142857142857,1.0,True,False,False,False,False,False,False,False,False,False,1.0
779005,Seattle Mariners,Kansas City Royals,Bryan Woo,Ross Stripling,7,6,2.94,61.0,64.0,198.0,36.0,5.5,0.927,,,,,,,,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,67.0,0,2.0,0.7605,0.9512222222222222,18,18,0.14285714285714285,-1.0,0.42857142857142855,-2.0,True,False,False,False,False,False,False,False,False,False,-2.0
778764,Boston Red Sox,Minnesota Twins,Tanner Houck,Joe Ryan,5,6,8.04,39.0,41.0,32.0,17.0,1.88,1.695,3.42,65.0,69.0,194.0,39.0,4.97,1.035,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,77.0,1,9.0,0.7666111111111111,0.5713333333333334,18,18,0.5714285714285714,-1.0,0.42857142857142855,-3.0,False,True,False,False,False,False,False,False,False,False,-3.0
778729,Houston Astros,St. Louis Cardinals,Spencer Arrighetti,Steven Matz,1,1,5.35,21.0,21.0,31.0,20.0,1.55,1.415,3.05,26.0,31.0,59.0,11.0,5.36,1.096,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,77.0,2,7.0,0.6774117647058824,0.6835294117647058,17,17,0.42857142857142855,-1.0,0.42857142857142855,-3.0,False,False,True,False,False,False,False,False,False,False,-3.0
778967,Tampa Bay Rays,Washington Nationals,Shane Baz,DJ Herz,4,14,4.87,90.0,91.0,176.0,64.0,2.75,1.335,,,,,,,,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,77.0,2,8.0,0.8553125,0.8204444444444444,16,18,0.42857142857142855,-1.0,0.42857142857142855,1.0,False,False,True,False,False,False,False,False,False,False,1.0
778875,Minnesota Twins,Pittsburgh Pirates,Bailey Ober,Jared Jones,3,15,5.1,83.0,84.0,120.0,31.0,3.87,1.298,,,,,,,,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,77.0,2,13.0,0.7706315789473684,0.8282777777777778,19,18,0.2857142857142857,-4.0,0.5714285714285714,1.0,False,False,True,False,False,False,False,False,False,False,1.0
778904,Philadelphia Phillies,Atlanta Braves,Cristopher Sánchez,Anderson Pilar,9,16,2.5,56.0,58.0,212.0,44.0,4.82,1.064,,,,,,,,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,73.0,2,6.0,0.8792777777777778,0.6911111111111111,18,18,0.5714285714285714,4.0,0.2857142857142857,1.0,False,False,True,False,False,False,False,False,False,False,1.0
779105,Detroit Tigers,New York Yankees,Jackson Jobe,Max Fried,8,6,4.22,23.0,24.0,39.0,27.0,1.44,1.49,2.86,62.0,73.0,189.0,51.0,3.71,1.101,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,72.0,2,6.0,0.8230952380952381,0.9180588235294116,21,17,0.7142857142857143,2.0,0.2857142857142857,-2.0,False,False,True,False,False,False,False,False,False,False,-2.0
778951,Toronto Blue Jays,Baltimore Orioles,Easton Lucas,Cade Povich,4,6,6.66,18.0,18.0,23.0,12.0,1.92,1.521,5.21,65.0,70.0,118.0,43.0,2.74,1.496,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,72.0,2,10.0,0.8202352941176471,0.7205,17,16,0.7142857142857143,3.0,0.42857142857142855,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
778889,New York Mets,Boston Red Sox,David Peterson,Sean Newcomb,3,2,4.22,79.0,84.0,150.0,65.0,2.31,1.37,2.73,28.0,36.0,91.0,31.0,2.94,1.354,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,80.0,2,6.0,0.6866470588235294,0.6880588235294117,17,17,0.5714285714285714,1.0,0.5714285714285714,1.0,False,False,True,False,False,False,False,False,False,False,1.0
779069,Miami Marlins,Houston Astros,Edward Cabrera,Ronel Blanco,10,5,3.53,54.0,60.0,150.0,48.0,3.13,1.228,4.1,22.0,22.0,48.0,20.0,2.4,1.179,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,79.0,2,9.0,0.7310588235294118,0.6505,17,16,0.42857142857142855,1.0,0.42857142857142855,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
778820,Cincinnati Reds,Athletics,Nick Lodolo,JP Sears,12,1,3.33,58.0,60.0,156.0,31.0,5.03,1.079,5.04,76.0,79.0,117.0,36.0,3.25,1.319,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,,,,,,,,70.0,3,17.0,0.6351666666666667,0.8472222222222222,18,18,0.42857142857142855,-1.0,0.42857142857142855,-4.0,False,False,False,True,False,False,False,False,False,False,-4.0
778985,San Francisco Giants,Texas Rangers,Robbie Ray,Patrick Murphy,7,3,3.65,74.0,81.0,186.0,73.0,2.55,1.212,,,,,,,,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,67.0,5,16.0,0.8614444444444445,0.8797894736842106,18,19,0.8571428571428571,6.0,0.5714285714285714,2.0,False,False,False,False,False,True,False,False,False,False,2.0
778789,Colorado Rockies,Cleveland Guardians,Chase Dollander,Luis L. Ortiz,4,6,6.52,71.0,76.0,82.0,49.0,1.67,1.551,,,,,,,,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,65.0,3,8.0,0.7775789473684211,0.8710588235294118,19,17,0.14285714285714285,1.0,0.42857142857142855,-2.0,False,False,False,True,False,False,False,False,False,False,-2.0
778925,Kansas City Royals,San Diego Padres,Daniel Lynch IV,Yu Darvish,5,6,3.06,23.0,24.0,45.0,26.0,1.73,1.36,5.38,43.0,44.0,68.0,19.0,3.58,1.181,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,64.0,3,7.0,0.7266470588235294,0.6333333333333333,17,18,0.42857142857142855,1.0,0.2857142857142857,-1.0,False,False,False,True,False,False,False,False,False,False,-1.0
778848,Chicago White Sox,Milwaukee Brewers,Jordan Leasure,Jared Koenig,9,3,3.92,28.0,30.0,81.0,30.0,2.7,1.228,2.86,21.0,21.0,68.0,20.0,3.4,1.167,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,66.0,3,16.0,0.876375,0.8527058823529412,16,17,0.2857142857142857,-2.0,0.42857142857142855,2.0,False,False,False,True,False,False,False,False,False,False,2.0
779006,Seattle Mariners,Arizona Diamondbacks,Emerson Hancock,Cristian Mena,0,0,4.9,49.0,51.0,64.0,31.0,2.06,1.378,1.35,1.0,1.0,8.0,3.0,2.67,0.9,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,,8,,,,0,0,0.14285714285714285,-2.0,0.5714285714285714,2.0,False,False,False,False,False,False,False,False,True,False,2.0
778701,Atlanta Braves,Washington Nationals,Spencer Schwellenbach,Jackson Rutledge,5,3,3.09,38.0,44.0,108.0,18.0,6.0,0.967,5.77,47.0,49.0,65.0,24.0,2.71,1.514,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,81.0,2,5.0,0.664578947368421,1.0864,19,15,0.2857142857142857,-1.0,0.2857142857142857,-1.0,False,False,True,False,False,False,False,False,False,False,-1.0
779139,Athletics,Los Angeles Angels,Joey Estes,Tyler Anderson,1,12,9.82,12.0,12.0,6.0,6.0,1.0,2.0,4.56,69.0,73.0,104.0,57.0,1.82,1.408,,,,,,,,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,57.0,3,2.0,0.733,0.663375,19,16,0.42857142857142855,1.0,0.42857142857142855,-2.0,False,False,False,True,False,False,False,False,False,False,-2.0
778818,Cleveland Guardians,Seattle Mariners,Logan Allen,Logan Gilbert,7,8,4.25,74.0,84.0,122.0,62.0,1.97,1.398,3.44,50.0,53.0,173.0,31.0,5.58,1.031,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,55.0,3,7.0,0.9018333333333334,0.7739444444444445,18,18,0.2857142857142857,-3.0,0.14285714285714285,-3.0,False,False,False,True,False,False,False,False,False,False,-3.0
