,game_id,home_lineup_score,away_lineup_score,home_n_starters,away_n_starters
121,748148,0.6990000000000001,0.7192222222222222,18,18
122,748146,0.6895,0.624,18,18
123,748141,0.7212777777777778,0.8446666666666666,18,18
124,748144,0.5721111111111111,0.5046666666666666,18,18
125,748149,0.5038888888888889,0.7434705882352942,18,17
126,748140,0.6867894736842105,0.7078888888888889,19,18
127,748143,1.201,0.7815882352941177,15,17
128,748135,0.7129,0.6868571428571428,20,14
129,748136,0.6246086956521739,0.669578947368421,23,19
130,748142,0.7205882352941176,0.6539444444444444,17,18
131,748137,0.6919047619047619,0.6602777777777777,21,18
132,748139,0.8511111111111112,0.8156111111111111,18,18
133,748138,0.6511764705882354,0.7679473684210527,17,19
134,748134,0.6507777777777778,1.0064210526315789,18,19
135,748129,0.6958888888888889,0.6443333333333334,18,18
136,748132,0.6266666666666666,0.6947777777777778,18,18
137,748127,0.7237777777777779,0.7113529411764706,18,17
138,748133,1.0687777777777778,0.6650526315789475,18,19
139,748131,0.6732142857142858,0.7603333333333333,14,9
140,748125,0.8676470588235294,0.8032941176470588,17,17
141,748124,0.7537777777777778,0.7726111111111111,18,18
142,748126,0.9600000000000001,0.9461052631578947,18,19
143,748121,0.5685789473684211,0.84145,19,20
144,748123,0.7215555555555555,0.6897058823529412,18,17
145,748122,0.7825263157894737,0.822388888888889,19,18
146,748120,0.7668823529411766,0.5886875,17,16
147,748119,0.8238333333333334,0.5225555555555556,18,18
148,748130,,,0,0
149,748128,,,0,0
150,748115,0.6944736842105264,0.7251666666666666,19,18
151,748118,0.664,0.6645263157894736,18,19
152,748116,0.7540555555555556,0.7602777777777778,18,18
153,748117,0.6915555555555556,0.6872777777777778,18,18
154,748114,0.6448333333333333,0.5983684210526315,18,19
155,748113,0.6293888888888888,0.6911111111111111,18,18
156,748107,0.903,0.8662777777777778,18,18
157,748111,0.5334444444444445,0.7807647058823529,18,17
158,748109,0.7112380952380952,0.8964210526315789,21,19
159,748110,0.7412222222222222,0.7481111111111111,18,18
160,748106,0.7668999999999999,0.9063888888888888,20,18
161,748112,0.6587647058823529,0.6293333333333333,17,18
162,748104,0.7654444444444445,0.7783333333333333,18,18
163,748102,0.7763333333333333,0.8061111111111111,18,18
164,748105,0.6205882352941177,0.6350555555555556,17,18
165,748108,0.7464444444444445,0.9816470588235293,18,17
166,748103,0.7063157894736842,0.8295,19,18
167,748101,0.6649411764705883,0.5558888888888889,17,18
168,748098,0.7258888888888889,0.631421052631579,18,19
169,748096,0.6775555555555556,0.7571666666666667,18,18
170,748097,0.8307368421052632,0.6839999999999999,19,18
171,748094,0.7259444444444445,0.7114444444444444,18,18
172,748095,0.7331578947368421,0.6347272727272727,19,22
173,748099,0.6637058823529411,0.7911176470588235,17,17
174,748100,0.9911666666666668,0.6895,18,18
175,748093,0.6040555555555556,0.6511111111111112,18,18
176,748089,0.7739444444444444,0.7097777777777777,18,18
177,748092,0.5401333333333334,0.7615555555555555,15,18
178,748090,0.8113333333333332,0.6647777777777777,18,18
179,748083,0.7356111111111111,0.7146842105263158,18,19
180,748085,0.6739999999999999,0.8783809523809525,18,21
181,748080,0.673235294117647,0.45766666666666667,17,18
182,748084,0.5876111111111111,0.9113888888888889,18,18
183,748087,0.6805,0.6899444444444445,18,18
184,748082,0.8680999999999999,0.7195,20,18
185,748086,0.7342941176470589,0.7701176470588236,17,17
186,748088,0.6892222222222223,0.7607222222222222,18,18
187,748091,,,0,0
188,748079,0.6668333333333334,0.6712222222222223,18,18
189,748076,0.7734444444444445,0.49411764705882355,18,17
190,748075,0.6928235294117647,0.8895,17,18
191,748074,0.8547777777777777,0.8115263157894738,18,19
192,748067,0.721125,0.6203157894736842,16,19
193,748073,0.7560555555555556,0.524,18,18
194,748077,0.6998235294117647,0.6150555555555556,17,18
195,748078,0.645235294117647,0.7331176470588234,17,17
196,748081,0.7222222222222222,0.7343888888888889,18,18
197,748072,0.638,0.7014117647058823,18,17
198,748071,,,0,0
199,748069,,,0,0
200,748070,,,0,0
201,748061,0.7517777777777778,0.5751052631578947,18,19
202,748066,0.7486470588235294,0.5228888888888888,17,18
203,748064,0.7163333333333334,0.5877647058823529,18,17
204,748060,0.6851666666666667,0.7104444444444444,18,18
205,748052,0.7319411764705882,0.7527777777777778,17,18
206,748057,0.8224705882352941,0.7983684210526316,17,19
207,748053,0.6357647058823529,0.6175882352941177,17,17
208,748062,0.7653333333333333,0.7736875,18,16
209,748058,0.7864444444444445,0.9112631578947369,18,19
210,748059,0.6052352941176471,0.7813571428571429,17,14
211,748068,0.627,0.6001578947368421,18,19
212,748065,0.7331052631578947,0.633888888888889,19,18
213,748063,0.6284444444444444,0.5586470588235294,18,17
214,761562,0.8510769230769231,0.8202142857142858,13,14
215,748056,,,0,0
216,748054,,,0,0
217,748048,0.6882777777777778,0.6755555555555556,18,18
218,748050,0.7250526315789474,0.8720588235294118,19,17
219,748049,0.631125,0.9618333333333333,16,18
220,748047,0.7727777777777778,0.84285,18,20
221,748055,0.5812777777777778,0.927111111111111,18,18
222,748046,0.7225555555555556,0.6676666666666667,18,18
223,748045,0.8524444444444444,0.6373333333333333,18,18
224,748039,0.8094444444444444,0.8673529411764705,18,17
225,748043,0.7044705882352941,0.6912777777777778,17,18
226,748041,0.8376666666666667,0.6128,18,15
227,748038,0.890611111111111,0.5068888888888889,18,18
228,748042,0.8965555555555557,0.6801111111111111,18,18
229,748035,0.6787777777777778,0.6873888888888888,18,18
230,748040,0.6797222222222222,0.725111111111111,18,18
231,761561,0.8388,0.5920714285714286,10,14
232,748051,0.6186153846153846,0.6975625,13,16
233,748044,0.7076470588235294,0.5852222222222223,17,18
234,748034,0.7056428571428571,0.654,14,12
235,748030,0.82,0.7387222222222223,18,18
236,748032,0.6789444444444445,0.6045294117647059,18,17
237,748031,0.7523333333333333,0.6329444444444445,18,18
238,748028,0.6946,0.3836111111111111,15,18
239,748029,0.9103157894736842,0.8748333333333334,19,18
240,748036,0.6802941176470588,0.6344444444444445,17,18
241,748037,0.6693529411764706,0.7319444444444445,17,18
242,748033,0.8811176470588234,0.7415263157894737,17,19
243,748025,0.6807647058823529,0.671,17,17
244,748027,0.8972777777777777,0.5758333333333333,18,18
245,748023,0.9036666666666666,0.7075,18,18
246,748026,0.7967222222222222,0.7225714285714285,18,14
247,748021,0.750235294117647,0.7086315789473684,17,19
248,748022,0.7819444444444444,0.6249375,18,16
249,748024,0.8637222222222223,0.8308333333333333,18,18
250,748020,0.8402222222222222,0.6395882352941176,18,17
251,748019,0.7368888888888888,0.7518333333333334,18,18
252,748015,0.7603571428571428,0.7471764705882353,14,17
253,748017,0.6959375,0.735111111111111,16,18
254,748013,0.7104705882352941,0.7128333333333333,17,18
255,748014,0.6681666666666666,0.6625000000000001,18,18
256,748018,0.7436111111111111,0.7553888888888889,18,18
257,748010,0.7545555555555556,0.8278888888888889,18,18
258,748009,0.7537058823529412,0.6197777777777778,17,18
259,748008,0.7027777777777778,0.7961666666666667,18,18
260,748011,0.631875,0.7369444444444445,16,18
261,748012,0.7158947368421053,0.7809411764705882,19,17
262,748007,0.8701111111111112,0.7384444444444445,18,18
263,748006,0.7424444444444445,0.7690555555555556,18,18
264,748016,0.5625555555555555,0.6343888888888889,18,18
265,748001,0.6923684210526315,0.6457368421052632,19,19
266,748002,0.7613684210526316,0.7673529411764706,19,17
267,748003,0.7566470588235293,0.5546111111111112,17,18
268,748000,0.7080555555555557,0.7199444444444444,18,18
269,747998,0.7018888888888889,0.7027058823529412,18,17
270,748005,0.5862777777777778,0.6836666666666666,18,18
271,747995,0.657,0.7433157894736842,18,19
272,747994,0.5602105263157895,0.7984210526315789,19,19
273,747996,0.7336111111111111,0.7275882352941176,18,17
274,747997,0.8076666666666666,0.7481764705882352,18,17
275,747999,0.7750588235294118,0.543,17,22
276,748004,0.7396111111111111,0.6445,18,14
277,747993,0.6818235294117647,0.7451666666666666,17,18
278,747991,0.8137222222222222,0.6535882352941177,18,17
279,747986,0.6918421052631579,0.6705882352941177,19,17
280,747985,0.6461333333333333,0.5846111111111111,15,18
281,747990,0.6950555555555555,0.616,18,19
282,747992,0.7715555555555556,0.7316470588235294,18,17
283,747987,0.8104444444444444,0.8322777777777778,18,18
284,747988,0.6735882352941177,0.7612307692307693,17,13
285,747982,0.6267222222222223,0.7574705882352941,18,17
286,747983,0.7155882352941177,0.6449999999999999,17,19
287,747978,1.0012222222222222,0.8389444444444445,18,18
288,747980,0.8715555555555556,0.7751666666666667,18,18
289,747981,0.7115,0.5735,18,20
290,747979,0.6996842105263158,0.6732222222222223,19,18
291,747976,0.5938,0.807625,15,16
292,747984,0.7332105263157894,0.6790588235294118,19,17
293,747989,0.9036666666666666,0.7106875,18,16
294,747974,0.6622941176470588,0.415,17,15
295,747972,0.5358333333333333,0.6656666666666667,18,18
296,747975,0.785,0.5997222222222223,18,18
297,747971,0.5752105263157895,0.7378235294117647,19,17
298,747970,0.8448888888888889,0.7034117647058824,18,17
299,747977,0.6120588235294118,0.5171111111111111,17,18
300,747967,0.7527894736842105,0.6053888888888889,19,18
301,747965,0.7261176470588235,0.6819411764705883,17,17
302,747969,0.8874666666666666,0.6553888888888889,15,18
303,747966,0.6838333333333333,0.7503529411764706,18,17
304,747964,0.7371111111111112,0.6950000000000001,18,13
305,747973,0.7038235294117647,0.7009444444444444,17,18
306,747968,0.7495882352941177,0.7885294117647058,17,17
307,747963,0.8563888888888889,0.6581176470588236,18,17
308,747956,0.675,0.4723333333333334,18,18
309,747962,0.6876111111111112,0.6601875,18,16
310,747953,0.5628124999999999,0.676875,16,16
311,747955,0.7481764705882352,0.8640666666666666,17,15
312,747959,0.7122105263157895,0.6048333333333333,19,18
313,747958,0.787235294117647,0.7195,17,18
314,747957,0.7815333333333334,0.8878888888888888,15,18
315,747961,0.7184705882352942,0.8032222222222223,17,18
316,747960,0.8029999999999999,0.7548235294117648,19,17
317,747951,,,0,0
318,747949,,,0,0
319,747952,,,0,0
320,747950,,,0,0
321,747954,,,0,0
322,747944,0.6806428571428571,0.5994705882352942,14,17
323,747948,0.7652941176470588,0.6735,17,18
324,747943,0.6717647058823529,0.6748235294117647,17,17
325,747942,0.7458235294117648,0.7543157894736842,17,19
326,747941,0.673578947368421,0.6520555555555556,19,18
327,747937,0.6811111111111111,0.711125,18,16
328,747947,0.67425,0.7273125,16,16
329,747935,0.6460526315789474,0.790421052631579,19,19
330,747938,0.9293888888888888,0.68825,18,16
331,747939,0.76265,0.6625263157894737,20,19
332,747934,0.7115882352941176,0.6400625,17,16
333,747930,0.684875,0.6647647058823529,16,17
334,747940,0.6881176470588235,0.6305333333333334,17,15
335,747936,0.7270952380952381,0.7741538461538462,21,13
336,747932,0.7428333333333333,0.5865,18,16
337,747933,0.7495833333333334,0.636,12,15
338,747945,0.569529411764706,0.6882777777777778,17,18
339,747946,0.6815555555555556,0.642,18,16
340,764835,0.3212857142857143,0.9303333333333333,14,15
341,764836,0.375,0.25,10,16
342,747931,0.7891176470588235,0.7036111111111111,17,18
343,747927,0.7362777777777778,0.535235294117647,18,17
344,747928,0.7969444444444445,0.7267222222222222,18,18
345,747926,0.8833888888888889,0.6491176470588236,18,17
346,747925,0.7439444444444444,0.9566315789473684,18,19
347,747923,0.8866111111111111,0.5416666666666666,18,18
348,747929,0.6675555555555556,0.545235294117647,18,17
349,747921,0.9978888888888888,0.707375,18,16
350,747924,0.9113888888888889,0.5962941176470589,18,17
351,747922,0.6369285714285714,0.46357894736842103,14,19
352,747917,0.8092222222222222,0.6986,18,20
353,747916,0.9106666666666666,0.7468421052631579,18,19
354,747915,0.9158333333333333,0.7745,18,14
355,747920,0.7657777777777778,0.707529411764706,18,17
356,747919,0.7996666666666666,0.6530555555555556,18,18
357,747918,0.8138235294117647,0.6061764705882353,17,17
358,747914,0.7331764705882353,0.7044285714285714,17,14
359,764837,0.6331333333333333,0.5119230769230769,15,13
360,764834,0.8404666666666666,0.2987058823529412,15,17
361,747913,0.6072941176470588,0.6481666666666667,17,18
362,747910,0.6775,1.0387647058823528,18,17
363,747908,0.6479411764705882,0.6118421052631579,17,19
364,747909,0.6845625,0.7231176470588235,16,17
365,747912,0.7786666666666666,0.7653571428571428,18,14
366,747904,0.7375294117647059,0.7695555555555555,17,18
367,747906,0.7302222222222222,0.7102222222222223,18,18
368,747905,0.5866666666666667,0.7714,18,15
369,747907,0.7965714285714285,0.6661666666666667,14,18
370,747911,0.5285,0.7204999999999999,18,18
371,747903,0.6573333333333333,0.8606111111111111,18,18
372,747900,0.7342222222222222,0.9076428571428572,18,14
373,747897,0.5268,0.5881176470588235,15,17
374,747902,0.9029444444444444,1.089611111111111,18,18
375,747892,0.7092631578947368,0.8646666666666667,19,15
376,747890,0.6969166666666666,0.7385,12,14
377,747896,0.7257058823529412,0.7163846153846154,17,13
378,747894,0.7923888888888889,0.6561538461538461,18,13
379,747893,0.8093157894736842,0.792625,19,16
380,747899,0.756,0.707764705882353,17,17
381,747898,0.7637333333333333,0.348,15,16
382,747901,0.6275294117647059,0.7491538461538462,17,13
383,747895,0.7724117647058824,0.677375,17,16
384,747891,0.7781111111111111,0.6944117647058823,18,17
385,745444,0.34854545454545455,0.5216000000000001,11,10
386,747889,0.5983333333333333,0.9625,18,16
387,747885,0.6336666666666667,1.0401111111111112,18,18
388,747888,0.584764705882353,0.6432777777777778,17,18
389,747882,0.7695555555555555,0.491,18,17
390,747878,0.6228571428571429,0.7473333333333333,14,18
391,747879,0.730111111111111,0.7805454545454545,18,11
392,747880,0.6936111111111111,0.8003888888888889,18,18
393,747881,0.6325882352941177,0.9173529411764705,17,17
394,747886,0.8700588235294118,0.5746111111111111,17,18
395,747884,0.7681578947368422,0.8024117647058824,19,17
396,747887,0.6775263157894736,0.667,19,18
397,747883,0.946235294117647,0.5062,17,15
398,746175,0.779,0.7782727272727272,9,11
399,747875,0.6948666666666666,0.6852222222222222,15,18
400,747876,0.664611111111111,0.7748823529411765,18,17
401,747872,0.7916666666666666,0.5394,18,20
402,747874,0.5711764705882354,0.7102777777777778,17,18
403,747870,0.6874210526315789,0.6865,19,16
404,747868,0.7266111111111111,0.6756153846153846,18,13
405,747865,0.6385333333333333,0.6543846153846153,15,13
406,747869,0.7639375,0.8578888888888889,16,18
407,747877,0.7381875,0.9057777777777777,16,18
408,747873,0.8591111111111112,0.8171666666666666,18,18
409,747867,0.6459999999999999,0.6181176470588234,17,17
410,747871,0.9085000000000001,0.7506153846153847,18,13
411,747864,0.6690555555555555,0.7782352941176471,18,17
412,747863,0.7146,0.6670588235294117,15,17
413,747866,0.9275,0.5021333333333333,18,15
414,747855,0.7721111111111111,0.5702666666666667,18,15
415,747852,0.6265999999999999,0.6985,15,18
416,747857,0.6013333333333333,0.7767222222222222,18,18
417,747849,0.741235294117647,0.7207058823529412,17,17
418,747856,0.7335625,0.7396428571428572,16,14
419,747853,0.766,0.6669999999999999,18,13
420,747851,0.6803888888888889,0.9618235294117646,18,17
421,747850,0.6787647058823529,0.6526,17,10
422,747854,0.8156,0.7828461538461539,15,13
423,747848,0.7497222222222223,0.5703125,18,16
424,747858,,,0,0
425,747859,,,0,0
426,747862,,,0,0
427,747860,,,0,0
428,747861,,,0,0
429,747846,0.7887058823529411,0.6653529411764706,17,17
430,747843,0.7766842105263158,0.6408571428571428,19,14
431,747847,0.6850625,0.7514444444444445,16,18
432,747842,0.6801666666666667,0.6442142857142857,18,14
433,747839,0.7627777777777778,0.6396428571428572,18,14
434,747837,0.6312631578947369,0.561,19,17
435,747845,0.7696111111111111,0.6808,18,15
436,747844,0.7653333333333333,0.7253333333333333,18,18
437,747836,0.78145,0.5303125,20,16
438,747831,0.649,0.7639523809523809,16,21
439,747834,0.7011538461538461,0.5837777777777777,13,18
440,747835,0.6616111111111111,0.6927894736842105,18,19
441,747832,0.7489090909090909,0.7669374999999999,11,16
442,747830,0.7720526315789474,0.609,19,16
443,747833,0.5276666666666666,0.6429333333333334,18,15
444,747840,0.8365555555555555,0.9727368421052631,18,19
445,747841,0.8103125,0.6753333333333333,16,18
446,747838,0.7210714285714286,0.6389473684210527,14,19
447,747825,0.6416666666666667,0.7137777777777778,15,18
448,747826,0.7979,0.6964117647058824,20,17
449,747828,0.6662777777777777,0.681,18,19
450,747823,0.5748888888888889,0.8012666666666667,18,15
451,747824,0.7406111111111111,0.6137777777777778,18,18
452,747821,0.714421052631579,0.5772857142857143,19,14
453,747829,0.5372777777777777,0.6593888888888889,18,18
454,747827,0.5787,0.6582,20,15
455,766493,0.6166,0.9551875,10,16
456,747818,0.9386111111111111,0.7167058823529411,18,17
457,747819,1.0083888888888888,0.896625,18,16
458,747817,0.7395263157894737,0.752875,19,16
459,747820,0.7000666666666666,0.5525555555555556,15,18
460,747822,0.9188333333333334,0.7298125,18,16
461,764388,0.5185555555555555,0.5909090909090909,18,11
462,747816,0.5097894736842106,0.5561875000000001,19,16
463,747815,0.6525263157894736,0.7600588235294117,19,17
464,747813,0.5434444444444444,0.5390588235294117,18,17
465,748868,0.8748125,0.505,16,18
466,748338,0.5852352941176471,0.7801052631578947,17,19
467,747810,0.8175625,0.8820625,16,16
468,764494,0.58325,0.7104736842105264,16,19
469,766494,0.6661666666666667,0.8851875,12,16
470,747812,0.7084117647058823,0.8217692307692308,17,13
471,747814,0.3426111111111111,0.5433,18,10
472,747811,0.8057647058823529,0.7034285714285714,17,14
473,747809,0.7777777777777778,0.7683333333333333,9,9
474,747808,0.7624444444444445,1.031111111111111,18,18
475,747807,0.8761333333333333,0.8298823529411765,15,17
476,761424,0.871875,0.5727368421052631,16,19
477,747806,0.5572631578947369,0.9467727272727273,19,22
478,747804,0.6620416666666666,0.63365,24,20
479,747802,0.6985333333333333,0.7959411764705883,15,17
480,748339,0.6501052631578947,0.73205,19,20
481,747798,0.7225263157894737,0.5835,19,16
482,747803,0.674375,0.7039500000000001,24,20
483,747799,0.7054444444444444,0.7867368421052632,18,19
484,747800,0.78655,0.8084166666666667,20,12
485,747805,0.6055,0.5116666666666666,18,12
486,747801,0.7134999999999999,0.8328947368421052,14,19
487,747060,0.9696363636363636,0.4651666666666667,11,12
488,746737,0.9147777777777778,0.4997777777777778,9,9
489,745445,0.6980909090909091,0.7,11,10
490,746165,0.6765833333333333,0.2777777777777778,12,9
491,745116,0.8666,0.9573333333333333,10,9
492,746335,0.4499000000000001,0.83475,10,12
493,746821,0.20355555555555557,0.41663636363636364,9,11
494,746089,0.4206153846153846,1.0289090909090908,13,11
495,746418,0.9318181818181818,0.8054444444444445,11,9
496,745039,1.009090909090909,0.4708333333333334,11,12
497,745687,0.28018181818181814,0.901888888888889,11,9
498,747224,0.7875,0.3818333333333333,12,12
499,745283,0.7291666666666666,0.8633000000000001,12,10
500,745848,0.2498888888888889,0.6666363636363637,9,11
501,745848,0.2498888888888889,0.6666363636363637,9,11
502,745604,0.45366666666666666,0.8424545454545455,9,11
503,745604,0.45366666666666666,0.8424545454545455,9,11
504,745848,0.2498888888888889,0.6666363636363637,9,11
505,745848,0.2498888888888889,0.6666363636363637,9,11
506,745604,0.45366666666666666,0.8424545454545455,9,11
507,745604,0.45366666666666666,0.8424545454545455,9,11
508,745117,0.7111111111111111,0.5884545454545455,9,11
509,746091,0.6211111111111111,0.7983636363636364,9,11
510,746412,0.7118888888888889,0.7691,9,10
511,747223,1.1763333333333332,0.5424444444444444,9,9
512,745682,0.528909090909091,0.7871111111111111,11,9
513,745276,0.48355555555555557,0.4892,9,10
514,745435,0.7634545454545454,0.7828,11,10
515,746167,0.9222222222222223,0.372,9,10
516,745850,0.6331818181818182,0.7291000000000001,11,10
517,746818,0.506,0.7612222222222222,12,9
518,747063,1.14125,0.6081666666666666,12,12
519,745599,0.48769999999999997,1.0937777777777777,10,9
520,745684,0.5094000000000001,0.9269999999999999,10,10
521,746736,0.9076923076923078,0.5925454545454545,13,11
522,745119,0.7757777777777778,0.6317,9,10
523,746333,0.4509,0.56825,10,12
524,746087,0.47139999999999993,0.8506,10,10
525,745037,1.1526666666666667,0.5838,12,10
526,745436,0.7989999999999999,0.8298,12,10
527,746410,0.6435555555555555,0.8247777777777778,9,9
528,747221,1.0907,0.6304000000000001,10,10
529,746168,0.7682,0.3669,10,10
530,745278,0.5453636363636364,0.5364166666666667,11,12
531,747062,0.8283846153846154,0.558,13,10
532,745602,0.6825454545454546,0.9018181818181819,11,11
533,746739,0.9453636363636364,0.6575454545454545,11,11
534,745115,0.6460833333333333,0.7445999999999999,12,10
535,746090,0.525076923076923,0.8317272727272726,13,11
536,745845,0.6128888888888889,0.7070000000000001,9,10
537,746332,0.6621666666666667,0.5544545454545454,12,11
538,746815,0.5994545454545455,0.7443076923076923,11,13
539,746413,0.6859999999999999,0.7025555555555556,12,9
540,745035,0.7228,0.63075,10,12
541,745683,0.618090909090909,0.747,11,9
542,747222,0.9581,0.6704444444444444,10,9
543,745279,0.465,0.7097,11,10
544,745438,0.8523333333333333,0.6746666666666666,12,12
545,746166,0.8602727272727272,0.43979999999999997,11,10
546,746817,0.43944444444444447,0.9808888888888888,9,9
547,746899,0.6374000000000001,0.5521111111111111,10,9
548,744875,0.8396000000000001,0.8515454545454545,10,11
549,747058,0.8147272727272727,0.608,11,12
550,745600,0.5793999999999999,0.7038181818181818,10,11
551,746085,0.5490909090909091,0.6095454545454545,11,11
552,745109,0.7518888888888889,0.9324,9,10
