game_id,temp,condition,wind
746328,63,Clear,"13 mph, R To L"
745033,83,Cloudy,"13 mph, L To R"
746007,46,Roof Closed,"0 mph, None"
746249,54,Partly Cloudy,"8 mph, L To R"
746498,55,Sunny,"12 mph, L To R"
745926,55,Sunny,"15 mph, In From RF"
745197,57,Partly Cloudy,"11 mph, R To L"
746896,46,Sunny,"8 mph, In From CF"
745522,51,Cloudy,"11 mph, Out To CF"
744873,53,Overcast,"7 mph, In From LF"
746731,57,Partly Cloudy,"7 mph, Out To RF"
745031,74,Roof Closed,"0 mph, None"
745766,50,Cloudy,"13 mph, L To R"
746329,71,Clear,"20 mph, R To L"
746006,65,Roof Closed,"0 mph, None"
747140,63,Partly Cloudy,"8 mph, R To L"
746575,46,Cloudy,"17 mph, L To R"
745359,55,Partly Cloudy,"16 mph, Out To CF"
746248,61,Clear,"7 mph, R To L"
745523,54,Sunny,"3 mph, Out To LF"
744871,59,Partly Cloudy,"11 mph, In From LF"
747141,65,Sunny,"7 mph, L To R"
745765,52,Partly Cloudy,"11 mph, In From LF"
746734,60,Sunny,"10 mph, In From CF"
746493,55,Sunny,"7 mph, In From LF"
746330,63,Sunny,"15 mph, R To L"
746003,64,Roof Closed,"0 mph, None"
745198,63,Cloudy,"16 mph, R To L"
746895,47,Overcast,"8 mph, R To L"
746574,52,Sunny,"14 mph, L To R"
745362,59,Partly Cloudy,"10 mph, Out To CF"
746251,66,Partly Cloudy,"9 mph, Out To CF"
745032,79,Clear,"9 mph, Out To RF"
745927,67,Partly Cloudy,"13 mph, Out To RF"
746654,63,Partly Cloudy,"3 mph, In From RF"
745761,60,Overcast,"7 mph, Out To LF"
745520,74,Cloudy,"10 mph, Out To CF"
746735,74,Cloudy,"6 mph, R To L"
744956,68,Roof Closed,"0 mph, None"
747142,73,Cloudy,"9 mph, L To R"
745925,49,Partly Cloudy,"9 mph, Out To CF"
745194,76,Clear,"10 mph, Out To LF"
745034,74,Roof Closed,"0 mph, Calm"
746569,57,Clear,"6 mph, Out To LF"
746252,70,Clear,"2 mph, Varies"
745432,61,Clear,"9 mph, L To R"
745363,62,Clear,"12 mph, Out To CF"
745517,72,Partly Cloudy,"9 mph, Out To LF"
746981,57,Sunny,"5 mph, Out To RF"
746653,75,Cloudy,"20 mph, L To R"
746732,63,Overcast,"10 mph, R To L"
745762,65,Partly Cloudy,"8 mph, R To L"
744957,68,Roof Closed,"0 mph, None"
747138,58,Drizzle,"10 mph, L To R"
746326,66,Clear,"7 mph, In From RF"
745924,60,Partly Cloudy,"11 mph, Out To CF"
745195,68,Cloudy,"4 mph, In From LF"
745030,74,Roof Closed,"0 mph, None"
746571,61,Partly Cloudy,"6 mph, In From LF"
746250,77,Clear,"4 mph, R To L"
745357,63,Clear,"12 mph, Out To CF"
745433,68,Clear,"5 mph, L To R"
745923,60,Sunny,"10 mph, R To L"
745196,57,Drizzle,"8 mph, L To R"
744950,68,Roof Closed,"0 mph, None"
746573,56,Cloudy,"7 mph, In From CF"
745355,65,Partly Cloudy,"5 mph, Out To CF"
746247,80,Sunny,"6 mph, Out To CF"
746655,55,Cloudy,"6 mph, In From RF"
745429,71,Sunny,"8 mph, L To R"
746728,61,Rain,"5 mph, In From CF"
745763,57,Overcast,"10 mph, In From LF"
746980,59,Partly Cloudy,"4 mph, Out To LF"
746323,63,Cloudy,"7 mph, L To R"
745024,74,Roof Closed,"0 mph, None"
747139,73,Overcast,"4 mph, R To L"
747137,72,Partly Cloudy,"15 mph, R To L"
746322,61,Sunny,"23 mph, L To R"
745029,74,Roof Closed,"0 mph, None"
745601,64,Cloudy,"14 mph, Out To LF"
746977,50,Cloudy,"1 mph, R To L"
746490,64,Clear,"15 mph, Out To LF"
746730,92,Sunny,"5 mph, Varies"
746491,50,Cloudy,"22 mph, Out To LF"
745596,64,Cloudy,"20 mph, Out To RF"
745112,72,Dome,"0 mph, None"
747055,62,Cloudy,"13 mph, Out To RF"
744954,68,Roof Closed,"0 mph, None"
746978,54,Partly Cloudy,"9 mph, Out To LF"
745838,60,Partly Cloudy,"13 mph, Out To CF"
746084,77,Clear,"9 mph, In From LF"
746812,54,Cloudy,"11 mph, Out To RF"
746408,73,Roof Closed,"0 mph, None"
745679,60,Cloudy,"17 mph, Out To RF"
745274,53,Clear,"4 mph, In From LF"
747217,86,Clear,"14 mph, Varies"
746162,59,Overcast,"7 mph, Out To LF"
746656,49,Sunny,"17 mph, Out To CF"
746656,49,Sunny,"17 mph, Out To CF"
746658,56,Clear,"5 mph, L To R"
