game_id,temp,condition,wind
746702,76,Partly Cloudy,"2 mph, Out To RF"
746951,70,Partly Cloudy,"3 mph, In From RF"
745815,71,Cloudy,"6 mph, Out To LF"
745899,82,Clear,"6 mph, Out To RF"
745170,82,Clear,"4 mph, Out To LF"
746296,83,Partly Cloudy,"8 mph, R To L"
745981,72,Roof Closed,"5 mph, In From RF"
747190,78,Roof Closed,"0 mph, None"
745404,65,Overcast,"4 mph, L To R"
745244,61,Partly Cloudy,"4 mph, Out To CF"
745327,70,Clear,"13 mph, Out To CF"
746139,69,Partly Cloudy,"9 mph, Out To RF"
745896,65,Overcast,"13 mph, R To L"
745978,87,Sunny,"10 mph, R To L"
745328,63,Sunny,"9 mph, Out To CF"
745405,70,Sunny,"8 mph, L To R"
747028,81,Partly Cloudy,"3 mph, Out To LF"
746462,84,Clear,"12 mph, R To L"
745079,72,Dome,"0 mph, None"
746701,81,Clear,"2 mph, In From LF"
746948,75,Partly Cloudy,"6 mph, In From RF"
745811,73,Cloudy,"8 mph, Out To LF"
745171,88,Clear,"9 mph, Out To LF"
746294,86,Clear,"14 mph, R To L"
747193,78,Roof Closed,"0 mph, None"
745246,63,Partly Cloudy,"2 mph, Out To CF"
746137,69,Clear,"8 mph, L To R"
747026,85,Partly Cloudy,"6 mph, Out To LF"
746465,85,Sunny,"14 mph, In From RF"
746299,90,Sunny,"15 mph, R To L"
745168,89,Sunny,"9 mph, In From RF"
745075,72,Dome,"0 mph, None"
746944,79,Partly Cloudy,"11 mph, Out To CF"
745809,77,Clear,"14 mph, Out To LF"
745894,81,Clear,"10 mph, Out To CF"
747192,74,Roof Closed,"0 mph, None"
745245,67,Partly Cloudy,"2 mph, In From LF"
746136,68,Clear,"8 mph, Out To RF"
746869,77,Sunny,"11 mph, In From CF"
746947,70,Overcast,"4 mph, In From CF"
744847,87,Cloudy,"5 mph, L To R"
747025,87,Overcast,"8 mph, In From LF"
744924,74,Cloudy,"17 mph, In From LF"
745810,71,Cloudy,"5 mph, Out To LF"
747112,92,Clear,"2 mph, Calm"
746378,73,Roof Closed,"0 mph, None"
745892,80,Partly Cloudy,"2 mph, In From CF"
745979,71,Clear,"8 mph, L To R"
746545,82,Partly Cloudy,"3 mph, In From LF"
747191,79,Roof Closed,"0 mph, None"
746134,75,Clear,"8 mph, Out To RF"
745247,58,Roof Closed,"0 mph, Calm"
745326,63,Clear,"15 mph, Out To CF"
746865,78,Partly Cloudy,"11 mph, R To L"
744925,66,Sunny,"8 mph, Out To LF"
745329,71,Sunny,"12 mph, Varies"
747024,84,Sunny,"6 mph, In From LF"
744846,81,Partly Cloudy,"4 mph, In From LF"
746381,73,Roof Closed,"0 mph, None"
745805,81,Sunny,"9 mph, In From LF"
747113,94,Sunny,"2 mph, R To L"
745976,76,Cloudy,"11 mph, In From LF"
745241,59,Partly Cloudy,"0 mph, Calm"
746946,76,Clear,"10 mph, L To R"
746135,77,Clear,"9 mph, L To R"
746547,89,Cloudy,"7 mph, L To R"
747187,77,Roof Closed,"0 mph, None"
745891,87,Partly Cloudy,"10 mph, Out To LF"
746866,86,Sunny,"6 mph, Out To LF"
747023,83,Cloudy,"8 mph, R To L"
747109,93,Partly Cloudy,"6 mph, In From CF"
744839,84,Partly Cloudy,"5 mph, Out To LF"
744926,64,Sunny,"16 mph, Out To RF"
745807,77,Sunny,"6 mph, R To L"
746377,73,Roof Closed,"0 mph, None"
745895,82,Cloudy,"15 mph, R To L"
745891,87,Partly Cloudy,"10 mph, Out To LF"
745977,79,Partly Cloudy,"10 mph, L To R"
746546,82,Partly Cloudy,"5 mph, In From LF"
745321,68,Sunny,"16 mph, Out To CF"
746130,78,Sunny,"4 mph, Out To CF"
745242,54,Partly Cloudy,"4 mph, In From LF"
747189,78,Roof Closed,"0 mph, None"
746945,68,Partly Cloudy,"3 mph, In From LF"
745490,75,Cloudy,"14 mph, Out To LF"
745567,86,Partly Cloudy,"9 mph, Out To CF"
746055,72,Roof Closed,"0 mph, None"
744918,75,Clear,"6 mph, Out To CF"
747108,89,Partly Cloudy,"10 mph, L To R"
746868,93,Cloudy,"13 mph, In From LF"
745005,74,Roof Closed,"0 mph, None"
746543,87,Partly Cloudy,"10 mph, In From LF"
746215,71,Clear,"9 mph, Out To RF"
746049,72,Roof Closed,"0 mph, None"
745488,83,Partly Cloudy,"9 mph, Out To LF"
746627,83,Cloudy,"7 mph, In From CF"
745563,89,Partly Cloudy,"8 mph, Out To CF"
744843,87,Partly Cloudy,"5 mph, Out To LF"
745733,83,Partly Cloudy,"14 mph, R To L"
744917,72,Partly Cloudy,"11 mph, R To L"
