game_id,temp,condition,wind
744930,71,Partly Cloudy,"6 mph, Out To LF"
745009,74,Roof Closed,"0 mph, None"
746382,73,Roof Closed,"0 mph, None"
746548,83,Cloudy,"9 mph, In From LF"
746224,69,Partly Cloudy,"6 mph, Out To CF"
747194,78,Roof Closed,"0 mph, None"
746630,81,Cloudy,"2 mph, Calm"
745497,80,Cloudy,"7 mph, In From CF"
746060,72,Roof Closed,"0 mph, None"
745568,82,Clear,"10 mph, Out To LF"
744850,81,Partly Cloudy,"5 mph, Out To LF"
745739,75,Partly Cloudy,"10 mph, Out To LF"
744931,69,Clear,"13 mph, Out To RF"
746949,72,Partly Cloudy,"8 mph, R To L"
745010,74,Roof Closed,"0 mph, None"
746872,75,Cloudy,"8 mph, In From RF"
746380,73,Roof Closed,"0 mph, None"
746550,81,Partly Cloudy,"6 mph, Out To RF"
746222,73,Clear,"8 mph, Out To CF"
745656,77,Clear,"10 mph, Varies"
747196,78,Roof Closed,"0 mph, None"
746950,80,Partly Cloudy,"6 mph, Out To LF"
746379,73,Roof Closed,"0 mph, None"
746544,84,Sunny,"13 mph, In From LF"
747195,74,Roof Closed,"0 mph, None"
744852,76,Cloudy,"5 mph, Out To LF"
745570,84,Partly Cloudy,"9 mph, Out To LF"
745494,80,Cloudy,"8 mph, Out To LF"
746056,72,Roof Closed,"0 mph, None"
745740,74,Cloudy,"11 mph, In From RF"
744927,68,Roof Closed,"0 mph, None"
745007,74,Roof Closed,"0 mph, None"
746873,80,Clear,"4 mph, L To R"
746221,70,Clear,"9 mph, Out To RF"
745654,77,Clear,"10 mph, Varies"
746628,84,Sunny,"8 mph, L To R"
744923,73,Partly Cloudy,"19 mph, In From LF"
746631,74,Sunny,"13 mph, Out To CF"
745657,69,Sunny,"12 mph, Out To RF"
745495,75,Cloudy,"10 mph, Out To LF"
744844,84,Partly Cloudy,"6 mph, L To R"
745738,76,Partly Cloudy,"5 mph, Out To LF"
746707,78,Partly Cloudy,"10 mph, Out To LF"
745174,80,Clear,"16 mph, L To R"
746784,76,Cloudy,"17 mph, Out To CF"
745408,65,Cloudy,"7 mph, L To R"
745169,87,Clear,"6 mph, In From LF"
745496,72,Partly Cloudy,"10 mph, Out To CF"
746466,70,Cloudy,"14 mph, Out To LF"
744845,82,Partly Cloudy,"14 mph, In From LF"
745083,72,Dome,"0 mph, None"
745737,80,Partly Cloudy,"15 mph, R To L"
746704,77,Clear,"10 mph, Out To LF"
746053,72,Roof Closed,"0 mph, None"
745008,74,Roof Closed,"0 mph, None"
746302,87,Cloudy,"12 mph, R To L"
746785,73,Cloudy,"10 mph, L To R"
746220,68,Clear,"8 mph, Out To CF"
745406,65,Cloudy,"7 mph, L To R"
745655,63,Clear,"15 mph, Out To RF"
745814,66,Partly Cloudy,"11 mph, Varies"
745001,74,Roof Closed,"0 mph, None"
745492,79,Partly Cloudy,"9 mph, Out To CF"
744848,83,Partly Cloudy,"8 mph, L To R"
745652,65,Cloudy,"9 mph, Out To RF"
746703,79,Partly Cloudy,"9 mph, R To L"
746300,85,Partly Cloudy,"6 mph, L To R"
745082,72,Dome,"0 mph, None"
746786,77,Cloudy,"12 mph, Out To LF"
746461,77,Cloudy,"11 mph, In From CF"
745166,81,Partly Cloudy,"7 mph, Out To LF"
746057,72,Roof Closed,"0 mph, None"
745735,76,Partly Cloudy,"11 mph, Out To RF"
745410,66,Partly Cloudy,"9 mph, L To R"
746223,69,Partly Cloudy,"9 mph, R To L"
745571,61,Cloudy,"9 mph, Varies"
745003,74,Roof Closed,"0 mph, None"
745491,74,Partly Cloudy,"10 mph, Out To CF"
744849,76,Cloudy,"14 mph, L To R"
746705,76,Partly Cloudy,"5 mph, Out To LF"
745085,72,Dome,"0 mph, None"
746054,72,Roof Closed,"0 mph, None"
746463,75,Sunny,"13 mph, R To L"
746297,76,Sunny,"9 mph, R To L"
746787,78,Sunny,"7 mph, Out To CF"
745167,71,Overcast,"4 mph, L To R"
746216,72,Overcast,"7 mph, Out To CF"
745651,67,Sunny,"9 mph, Varies"
745407,67,Partly Cloudy,"7 mph, L To R"
745736,74,Clear,"12 mph, R To L"
745080,72,Dome,"0 mph, None"
745897,75,Partly Cloudy,"7 mph, R To L"
746295,80,Clear,"5 mph, In From RF"
745982,71,Roof Closed,"0 mph, None"
745409,66,Cloudy,"9 mph, L To R"
745248,64,Partly Cloudy,"5 mph, Out To RF"
745334,58,Clear,"16 mph, Out To CF"
747027,74,Partly Cloudy,"6 mph, In From LF"
746464,72,Partly Cloudy,"2 mph, R To L"
745077,72,Dome,"0 mph, None"
