game_id,temp,condition,wind
746891,42,Overcast,"6 mph, Out To RF"
744865,71,Sunny,"5 mph, In From LF"
746156,66,Partly Cloudy,"2 mph, L To R"
745515,57,Partly Cloudy,"19 mph, Out To CF"
745354,63,Sunny,"10 mph, Out To CF"
745590,68,Clear,"17 mph, Out To RF"
746651,47,Partly Cloudy,"9 mph, In From CF"
746726,54,Partly Cloudy,"11 mph, Out To CF"
746324,53,Partly Cloudy,"10 mph, L To R"
747135,69,Partly Cloudy,"8 mph, Out To LF"
746570,33,Overcast,"3 mph, In From CF"
745431,64,Clear,"11 mph, L To R"
744866,53,Cloudy,"3 mph, Out To LF"
745514,48,Cloudy,"10 mph, Out To CF"
745588,51,Cloudy,"7 mph, L To R"
745759,49,Overcast,"10 mph, Out To CF"
746727,49,Cloudy,"9 mph, Out To CF"
746652,44,Cloudy,"4 mph, L To R"
746316,55,Sunny,"9 mph, L To R"
745920,56,Sunny,"11 mph, Out To CF"
745192,56,Sunny,"14 mph, L To R"
746894,55,Sunny,"5 mph, Out To RF"
746568,54,Sunny,"2 mph, In From CF"
746572,63,Partly Cloudy,"7 mph, Out To CF"
745353,71,Sunny,"8 mph, Varies"
746154,75,Sunny,"8 mph, Out To RF"
745434,66,Sunny,"10 mph, L To R"
747133,58,Clear,"11 mph, Out To LF"
745757,54,Sunny,"10 mph, Varies"
746723,63,Clear,"7 mph, R To L"
745519,59,Clear,"7 mph, Out To LF"
745107,72,Dome,"0 mph, None"
747134,62,Clear,"6 mph, In From RF"
746319,69,Partly Cloudy,"21 mph, R To L"
745916,65,Partly Cloudy,"10 mph, R To L"
745191,66,Clear,"13 mph, Out To LF"
746565,73,Partly Cloudy,"7 mph, L To R"
746242,59,Cloudy,"6 mph, Out To RF"
745351,58,Partly Cloudy,"16 mph, Out To CF"
746647,53,Overcast,"7 mph, L To R"
746722,66,Partly Cloudy,"17 mph, R To L"
745516,65,Cloudy,"9 mph, Out To CF"
744863,71,Clear,"12 mph, Out To CF"
745102,72,Dome,"0 mph, None"
745754,53,Partly Cloudy,"18 mph, R To L"
747130,71,Clear,"10 mph, R To L"
746888,61,Overcast,"14 mph, Out To LF"
746321,73,Unknown,"9 mph, L To R"
745917,52,Partly Cloudy,"15 mph, Out To CF"
745193,56,Overcast,"3 mph, Out To RF"
745026,75,Cloudy,"13 mph, Out To LF"
746566,57,Rain,"6 mph, In From CF"
746246,66,Partly Cloudy,"4 mph, Out To RF"
745348,59,Cloudy,"13 mph, Out To CF"
745188,65,Sunny,"6 mph, L To R"
745346,60,Overcast,"6 mph, Out To CF"
746244,67,Cloudy,"10 mph, Out To CF"
746649,43,Cloudy,"10 mph, L To R"
746725,57,Partly Cloudy,"10 mph, Out To RF"
745513,51,Cloudy,"12 mph, L To R"
744864,71,Partly Cloudy,"3 mph, L To R"
745099,72,Dome,"0 mph, None"
745753,63,Clear,"14 mph, Varies"
747132,71,Partly Cloudy,"5 mph, Out To LF"
746889,40,Clear,"5 mph, In From CF"
746317,74,Clear,"3 mph, R To L"
745919,59,Clear,"5 mph, R To L"
745028,74,Roof Closed,"0 mph, None"
746567,73,Partly Cloudy,"4 mph, Out To LF"
745512,42,Cloudy,"3 mph, In From CF"
746646,47,Partly Cloudy,"9 mph, L To R"
746724,56,Sunny,"7 mph, In From LF"
745918,61,Partly Cloudy,"13 mph, R To L"
746320,59,Cloudy,"14 mph, R To L"
746887,53,Sunny,"9 mph, R To L"
745027,74,Roof Closed,"0 mph, None"
746564,68,Partly Cloudy,"5 mph, R To L"
744867,61,Cloudy,"4 mph, In From RF"
745755,51,Clear,"12 mph, In From RF"
746482,58,Sunny,"10 mph, In From LF"
747050,60,Clear,"6 mph, Out To LF"
744949,68,Roof Closed,"0 mph, None"
746972,54,Clear,"6 mph, Out To CF"
745835,52,Clear,"6 mph, Out To LF"
746078,79,Partly Cloudy,"14 mph, In From LF"
747129,78,Cloudy,"11 mph, L To R"
746808,53,Cloudy,"14 mph, In From RF"
745025,74,Roof Closed,"0 mph, None"
746000,63,Roof Closed,"0 mph, None"
746243,64,Partly Cloudy,"7 mph, Out To RF"
745269,61,Cloudy,"0 mph, Calm"
745424,61,Cloudy,"11 mph, L To R"
745347,56,Partly Cloudy,"21 mph, Out To CF"
744946,68,Roof Closed,"0 mph, None"
747052,61,Cloudy,"7 mph, Out To LF"
745833,57,Cloudy,"14 mph, Out To LF"
745020,74,Roof Closed,"0 mph, None"
746971,61,Partly Cloudy,"11 mph, In From RF"
746075,72,Roof Closed,"0 mph, None"
746560,79,Cloudy,"17 mph, R To L"
